"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","112","validate, link contains Dynamic Content Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","196","validate, link contains Sortable Data Tables Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","118","validate, link contains JQuery UI Menus Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","116","validate, link contains Form Authentication Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","111","validate, link contains JavaScript Alerts Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","112","validate, link contains Exit Intent Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","117","validate, link contains Checkboxes Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","112","validate, link contains Key Presses Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","140","validate, link contains Basic Auth Editor","","Thu Dec 18 03:24:46 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","115","validate, link contains WYSIWYG Editor Editor","","Thu Dec 18 03:24:52 UTC 2025","passed","Thu Dec 18 03:24:52 UTC 2025","","Links assertion on the home page","",""
"","130","validate, link contains Shifting Content Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","114","validate, link contains Secure File Download Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","124","validate, link contains Challenging DOM Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","110","validate, link contains Infinite Scroll Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","121","validate, link contains Typos Editor","","Thu Dec 18 03:24:52 UTC 2025","passed","Thu Dec 18 03:24:52 UTC 2025","","Links assertion on the home page","",""
"","60364","fetch list of users","","Thu Dec 18 03:23:44 UTC 2025","failed","Thu Dec 18 03:24:44 UTC 2025","","API end point assertions","",""
"","113","validate, link contains Forgot Password Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","121","validate, link contains Context Menu Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","114","validate, link contains Inputs Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","117","validate, link contains Dynamic Controls Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","140","validate, link contains Dynamic Loading Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","115","validate, link contains Drag and Drop Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","122","validate, link contains Status Codes Editor","","Thu Dec 18 03:24:52 UTC 2025","passed","Thu Dec 18 03:24:52 UTC 2025","","Links assertion on the home page","",""
"","478","validate, link contains A/B Testing Editor","","Thu Dec 18 03:24:46 UTC 2025","passed","Thu Dec 18 03:24:46 UTC 2025","","Links assertion on the home page","",""
"","110","validate, link contains Nested Frames Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","115","validate, link contains Large & Deep DOM Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","126","validate, link contains Slow Resources Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","119","validate, link contains Floating Menu Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","123","validate, link contains Disappearing Elements Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","125","validate, link contains Broken Images Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","113","validate, link contains File Upload Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","113","validate, link contains Geolocation Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","137","validate, link contains Add/Remove Elements Editor","","Thu Dec 18 03:24:46 UTC 2025","passed","Thu Dec 18 03:24:46 UTC 2025","","Links assertion on the home page","",""
"","115","validate, link contains JavaScript onload event error Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","118","validate, link contains Digest Authentication Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:47 UTC 2025","","Links assertion on the home page","",""
"","123","validate, link contains Entry Ad Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","124","validate, link contains Hovers Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","114","validate, link contains Notification Messages Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","130","validate, link contains Redirect Link Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","121","validate, link contains Multiple Windows Editor","","Thu Dec 18 03:24:50 UTC 2025","passed","Thu Dec 18 03:24:50 UTC 2025","","Links assertion on the home page","",""
"","126","validate, link contains Shadow DOM Editor","","Thu Dec 18 03:24:51 UTC 2025","passed","Thu Dec 18 03:24:51 UTC 2025","","Links assertion on the home page","",""
"","142","validate, link contains File Download Editor","","Thu Dec 18 03:24:48 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","119","validate, link contains Frames Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
"","124","validate, link contains Dropdown Editor","","Thu Dec 18 03:24:47 UTC 2025","passed","Thu Dec 18 03:24:48 UTC 2025","","Links assertion on the home page","",""
"","115","validate, link contains Horizontal Slider Editor","","Thu Dec 18 03:24:49 UTC 2025","passed","Thu Dec 18 03:24:49 UTC 2025","","Links assertion on the home page","",""
