"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","174","validate, link contains Checkboxes Editor","","Fri Oct 31 03:13:18 UTC 2025","passed","Fri Oct 31 03:13:18 UTC 2025","","Links assertion on the home page","",""
"","180","validate, link contains Form Authentication Editor","","Fri Oct 31 03:13:21 UTC 2025","passed","Fri Oct 31 03:13:21 UTC 2025","","Links assertion on the home page","",""
"","170","validate, link contains Digest Authentication Editor","","Fri Oct 31 03:13:18 UTC 2025","passed","Fri Oct 31 03:13:18 UTC 2025","","Links assertion on the home page","",""
"","171","validate, link contains Nested Frames Editor","","Fri Oct 31 03:13:23 UTC 2025","passed","Fri Oct 31 03:13:23 UTC 2025","","Links assertion on the home page","",""
"","186","validate, link contains Frames Editor","","Fri Oct 31 03:13:21 UTC 2025","passed","Fri Oct 31 03:13:21 UTC 2025","","Links assertion on the home page","",""
"","162","fetch list of users","","Fri Oct 31 03:13:14 UTC 2025","passed","Fri Oct 31 03:13:15 UTC 2025","","API end point assertions","",""
"","177","validate, link contains Status Codes Editor","","Fri Oct 31 03:13:25 UTC 2025","passed","Fri Oct 31 03:13:25 UTC 2025","","Links assertion on the home page","",""
"","163","validate, link contains Exit Intent Editor","","Fri Oct 31 03:13:20 UTC 2025","passed","Fri Oct 31 03:13:20 UTC 2025","","Links assertion on the home page","",""
"","163","validate, link contains Dynamic Loading Editor","","Fri Oct 31 03:13:19 UTC 2025","passed","Fri Oct 31 03:13:19 UTC 2025","","Links assertion on the home page","",""
"","175","validate, link contains Shadow DOM Editor","","Fri Oct 31 03:13:24 UTC 2025","passed","Fri Oct 31 03:13:24 UTC 2025","","Links assertion on the home page","",""
"","175","validate, link contains Notification Messages Editor","","Fri Oct 31 03:13:23 UTC 2025","passed","Fri Oct 31 03:13:23 UTC 2025","","Links assertion on the home page","",""
"","169","validate, link contains Broken Images Editor","","Fri Oct 31 03:13:17 UTC 2025","passed","Fri Oct 31 03:13:18 UTC 2025","","Links assertion on the home page","",""
"","174","validate, link contains Entry Ad Editor","","Fri Oct 31 03:13:19 UTC 2025","passed","Fri Oct 31 03:13:20 UTC 2025","","Links assertion on the home page","",""
"","192","validate, link contains Sortable Data Tables Editor","","Fri Oct 31 03:13:24 UTC 2025","passed","Fri Oct 31 03:13:25 UTC 2025","","Links assertion on the home page","",""
"","172","validate, link contains Dropdown Editor","","Fri Oct 31 03:13:19 UTC 2025","passed","Fri Oct 31 03:13:19 UTC 2025","","Links assertion on the home page","",""
"","175","validate, link contains Horizontal Slider Editor","","Fri Oct 31 03:13:21 UTC 2025","passed","Fri Oct 31 03:13:21 UTC 2025","","Links assertion on the home page","",""
"","173","validate, link contains Drag and Drop Editor","","Fri Oct 31 03:13:19 UTC 2025","passed","Fri Oct 31 03:13:19 UTC 2025","","Links assertion on the home page","",""
"","174","validate, link contains Large & Deep DOM Editor","","Fri Oct 31 03:13:23 UTC 2025","passed","Fri Oct 31 03:13:23 UTC 2025","","Links assertion on the home page","",""
"","171","validate, link contains WYSIWYG Editor Editor","","Fri Oct 31 03:13:25 UTC 2025","passed","Fri Oct 31 03:13:25 UTC 2025","","Links assertion on the home page","",""
"","176","validate, link contains Basic Auth Editor","","Fri Oct 31 03:13:17 UTC 2025","passed","Fri Oct 31 03:13:17 UTC 2025","","Links assertion on the home page","",""
"","164","validate, link contains File Upload Editor","","Fri Oct 31 03:13:20 UTC 2025","passed","Fri Oct 31 03:13:20 UTC 2025","","Links assertion on the home page","",""
"","208","validate, link contains Inputs Editor","","Fri Oct 31 03:13:22 UTC 2025","passed","Fri Oct 31 03:13:22 UTC 2025","","Links assertion on the home page","",""
"","171","validate, link contains Floating Menu Editor","","Fri Oct 31 03:13:20 UTC 2025","passed","Fri Oct 31 03:13:20 UTC 2025","","Links assertion on the home page","",""
"","175","validate, link contains Typos Editor","","Fri Oct 31 03:13:25 UTC 2025","passed","Fri Oct 31 03:13:25 UTC 2025","","Links assertion on the home page","",""
"","165","validate, link contains JavaScript Alerts Editor","","Fri Oct 31 03:13:22 UTC 2025","passed","Fri Oct 31 03:13:22 UTC 2025","","Links assertion on the home page","",""
"","177","validate, link contains Infinite Scroll Editor","","Fri Oct 31 03:13:21 UTC 2025","passed","Fri Oct 31 03:13:22 UTC 2025","","Links assertion on the home page","",""
"","173","validate, link contains Geolocation Editor","","Fri Oct 31 03:13:21 UTC 2025","passed","Fri Oct 31 03:13:21 UTC 2025","","Links assertion on the home page","",""
"","170","validate, link contains Context Menu Editor","","Fri Oct 31 03:13:18 UTC 2025","passed","Fri Oct 31 03:13:18 UTC 2025","","Links assertion on the home page","",""
"","192","validate, link contains Add/Remove Elements Editor","","Fri Oct 31 03:13:17 UTC 2025","passed","Fri Oct 31 03:13:17 UTC 2025","","Links assertion on the home page","",""
"","180","validate, link contains Disappearing Elements Editor","","Fri Oct 31 03:13:18 UTC 2025","passed","Fri Oct 31 03:13:19 UTC 2025","","Links assertion on the home page","",""
"","172","validate, link contains Redirect Link Editor","","Fri Oct 31 03:13:23 UTC 2025","passed","Fri Oct 31 03:13:24 UTC 2025","","Links assertion on the home page","",""
"","182","validate, link contains JavaScript onload event error Editor","","Fri Oct 31 03:13:22 UTC 2025","passed","Fri Oct 31 03:13:22 UTC 2025","","Links assertion on the home page","",""
"","181","validate, link contains Multiple Windows Editor","","Fri Oct 31 03:13:23 UTC 2025","passed","Fri Oct 31 03:13:23 UTC 2025","","Links assertion on the home page","",""
"","172","validate, link contains Forgot Password Editor","","Fri Oct 31 03:13:20 UTC 2025","passed","Fri Oct 31 03:13:20 UTC 2025","","Links assertion on the home page","",""
"","178","validate, link contains Shifting Content Editor","","Fri Oct 31 03:13:24 UTC 2025","passed","Fri Oct 31 03:13:24 UTC 2025","","Links assertion on the home page","",""
"","183","validate, link contains Secure File Download Editor","","Fri Oct 31 03:13:24 UTC 2025","passed","Fri Oct 31 03:13:24 UTC 2025","","Links assertion on the home page","",""
"","163","validate, link contains File Download Editor","","Fri Oct 31 03:13:20 UTC 2025","passed","Fri Oct 31 03:13:20 UTC 2025","","Links assertion on the home page","",""
"","174","validate, link contains Challenging DOM Editor","","Fri Oct 31 03:13:18 UTC 2025","passed","Fri Oct 31 03:13:18 UTC 2025","","Links assertion on the home page","",""
"","218","validate, link contains JQuery UI Menus Editor","","Fri Oct 31 03:13:22 UTC 2025","passed","Fri Oct 31 03:13:22 UTC 2025","","Links assertion on the home page","",""
"","193","validate, link contains Key Presses Editor","","Fri Oct 31 03:13:22 UTC 2025","passed","Fri Oct 31 03:13:23 UTC 2025","","Links assertion on the home page","",""
"","1048","validate, link contains A/B Testing Editor","","Fri Oct 31 03:13:16 UTC 2025","passed","Fri Oct 31 03:13:17 UTC 2025","","Links assertion on the home page","",""
"","176","validate, link contains Hovers Editor","","Fri Oct 31 03:13:21 UTC 2025","passed","Fri Oct 31 03:13:21 UTC 2025","","Links assertion on the home page","",""
"","165","validate, link contains Dynamic Controls Editor","","Fri Oct 31 03:13:19 UTC 2025","passed","Fri Oct 31 03:13:19 UTC 2025","","Links assertion on the home page","",""
"","171","validate, link contains Slow Resources Editor","","Fri Oct 31 03:13:24 UTC 2025","passed","Fri Oct 31 03:13:24 UTC 2025","","Links assertion on the home page","",""
